Profile_Name,Source,Navigation_Level,Referrer_Url,Webpage_Url,Click_Utc_Ts
User 4,Source 1,postPlay,,,10-09-2022 04:20
User 4,Source 1,playback,,,10-09-2022 04:20
User 4,Source 1,postPlay,,,10-09-2022 04:03
User 4,Source 1,playback,,,10-09-2022 04:03
User 4,Source 1,playback,,,10-09-2022 04:03
User 4,Source 1,postPlay,,,10-09-2022 04:03
User 4,Source 1,playback,,,10-09-2022 03:58
User 4,Source 1,movieDetails,,,10-09-2022 03:58
User 4,Source 1,browseTitles,,,10-09-2022 03:58
User 4,Source 1,movieDetails,,,10-09-2022 03:58
User 4,Source 1,profilesGate,,,10-09-2022 03:57
User 4,Source 1,browseTitles,,,10-09-2022 03:57
User 4,Source 1,profilesGate,,,10-09-2022 03:57
User 4,Source 1,playback,,,09-09-2022 08:06
User 4,Source 1,postPlay,,,09-09-2022 08:06
User 4,Source 1,playback,,,09-09-2022 08:06
User 4,Source 1,postPlay,,,09-09-2022 08:06
User 4,Source 1,postPlay,,,09-09-2022 07:55
User 4,Source 1,playback,,,09-09-2022 07:55
User 4,Source 1,playback,,,09-09-2022 07:55
User 4,Source 1,postPlay,,,09-09-2022 07:55
User 4,Source 1,browseTitles,,,09-09-2022 07:53
User 4,Source 1,playback,,,09-09-2022 07:53
User 4,Source 1,browseTitles,,,09-09-2022 07:53
User 4,Source 1,profilesGate,,,09-09-2022 07:53
User 4,Source 1,profilesGate,,,09-09-2022 07:52
User 4,Source 1,playback,,,08-09-2022 15:20
User 4,Source 1,movieDetails,,,08-09-2022 15:20
User 4,Source 1,movieDetails,,,08-09-2022 15:19
User 4,Source 1,playback,,,08-09-2022 15:19
User 4,Source 1,playback,,,08-09-2022 15:17
User 4,Source 1,movieDetails,,,08-09-2022 15:17
User 4,Source 1,playback,,,08-09-2022 14:58
User 4,Source 1,postPlay,,,08-09-2022 14:58
User 4,Source 1,postPlay,,,08-09-2022 14:58
User 4,Source 1,playback,,,08-09-2022 14:58
User 4,Source 1,playback,,,08-09-2022 14:51
User 4,Source 1,movieDetails,,,08-09-2022 14:51
User 4,Source 1,browseTitles,,,08-09-2022 14:51
User 4,Source 1,movieDetails,,,08-09-2022 14:51
User 4,Source 1,profilesGate,,,08-09-2022 14:51
User 4,Source 1,browseTitles,,,08-09-2022 14:51
User 4,Source 1,playback,,,07-09-2022 15:30
User 4,Source 1,movieDetails,,,07-09-2022 15:30
User 4,Source 1,postPlay,,,07-09-2022 15:13
User 4,Source 1,playback,,,07-09-2022 15:13
User 4,Source 1,playback,,,07-09-2022 15:13
User 4,Source 1,postPlay,,,07-09-2022 15:13
User 4,Source 1,movieDetails,,,07-09-2022 15:06
User 4,Source 1,playback,,,07-09-2022 15:06
User 4,Source 1,browseTitles,,,07-09-2022 15:06
User 4,Source 1,movieDetails,,,07-09-2022 15:06
User 4,Source 1,profilesGate,,,07-09-2022 15:03
User 4,Source 1,browseTitles,,,07-09-2022 15:03
User 4,Source 1,profilesGate,,,07-09-2022 15:03
User 4,Source 1,postPlay,,,07-09-2022 07:56
User 4,Source 1,playback,,,07-09-2022 07:56
User 4,Source 1,postPlay,,,07-09-2022 07:56
User 4,Source 1,playback,,,07-09-2022 07:56
User 4,Source 1,movieDetails,,,07-09-2022 07:44
User 4,Source 1,playback,,,07-09-2022 07:44
User 4,Source 1,movieDetails,,,07-09-2022 07:44
User 4,Source 1,profilesGate,,,07-09-2022 07:44
User 4,Source 1,profilesGate,,,07-09-2022 07:44
User 4,Source 1,postPlay,,,06-09-2022 04:06
User 4,Source 1,playback,,,06-09-2022 04:06
User 4,Source 1,playback,,,06-09-2022 04:06
User 4,Source 1,postPlay,,,06-09-2022 04:06
User 4,Source 1,movieDetails,,,06-09-2022 04:01
User 4,Source 1,playback,,,06-09-2022 04:01
User 4,Source 1,movieDetails,,,06-09-2022 04:01
User 4,Source 1,profilesGate,,,06-09-2022 04:01
User 4,Source 1,profilesGate,,,06-09-2022 04:01
User 4,Source 1,movieDetails,,,05-09-2022 08:57
User 4,Source 1,playback,,,05-09-2022 08:57
User 4,Source 1,postPlay,,,05-09-2022 08:37
User 4,Source 1,playback,,,05-09-2022 08:37
User 4,Source 1,playback,,,05-09-2022 08:37
User 4,Source 1,postPlay,,,05-09-2022 08:37
User 4,Source 1,movieDetails,,,05-09-2022 08:36
User 4,Source 1,playback,,,05-09-2022 08:36
User 4,Source 1,profilesGate,,,05-09-2022 08:36
User 4,Source 1,movieDetails,,,05-09-2022 08:36
User 4,Source 1,profilesGate,,,05-09-2022 08:36
User 4,Source 0,playback,,,04-09-2022 17:02
User 4,Source 0,browseTitlesGallery,,,04-09-2022 17:02
User 4,Source 0,playback,,,04-09-2022 16:03
User 4,Source 0,browseTitlesGallery,,,04-09-2022 16:03
User 4,Source 0,movieDetails,,,04-09-2022 16:03
User 4,Source 0,browseTitlesGallery,,,04-09-2022 16:03
User 4,Source 0,browseTitlesGallery,,,04-09-2022 16:03
User 4,Source 0,movieDetails,,,04-09-2022 16:03
User 4,Source 0,accountMenu,,,04-09-2022 16:03
User 4,Source 0,browseTitlesGallery,,,04-09-2022 16:03
User 4,Source 0,accountMenu,,,04-09-2022 16:03
User 4,Source 0,browseTitlesGallery,,,04-09-2022 16:03
User 4,Source 0,browseTitlesGallery,,,04-09-2022 15:54
User 4,Source 0,browseTitlesGallery,,,04-09-2022 15:54
User 4,Source 0,playback,,,04-09-2022 14:16
User 4,Source 0,playback,,,04-09-2022 14:16
User 4,Source 0,playback,,,04-09-2022 14:00
User 4,Source 0,browseTitlesGallery,,,04-09-2022 14:00
User 4,Source 0,browseTitlesGallery,,,04-09-2022 14:00
User 4,Source 0,browseTitlesGallery,,,04-09-2022 13:17
User 4,Source 0,browseTitlesGallery,,,04-09-2022 13:17
User 4,Source 0,playback,,,04-09-2022 12:45
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:45
User 4,Source 0,newsFeed,,,04-09-2022 12:45
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:45
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:45
User 4,Source 0,newsFeed,,,04-09-2022 12:45
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:45
User 4,Source 0,movieDetails,,,04-09-2022 12:45
User 4,Source 0,comedyFeedTab,,,04-09-2022 12:45
User 4,Source 0,movieDetails,,,04-09-2022 12:45
User 4,Source 0,newsFeed,,,04-09-2022 12:45
User 4,Source 0,comedyFeedTab,,,04-09-2022 12:45
User 4,Source 0,comedyFeedTab,,,04-09-2022 12:40
User 4,Source 0,newsFeed,,,04-09-2022 12:40
User 4,Source 0,movieDetails,,,04-09-2022 12:40
User 4,Source 0,comedyFeedTab,,,04-09-2022 12:40
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:38
User 4,Source 0,movieDetails,,,04-09-2022 12:38
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:37
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:37
User 4,Source 0,movieDetails,,,04-09-2022 12:37
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:37
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:37
User 4,Source 0,movieDetails,,,04-09-2022 12:37
User 4,Source 0,movieDetails,,,04-09-2022 12:37
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:37
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:37
User 4,Source 0,movieDetails,,,04-09-2022 12:37
User 4,Source 0,browseTitles,,,04-09-2022 12:36
User 4,Source 0,browseTitlesGallery,,,04-09-2022 12:36
User 4,Source 0,movieDetails,,,04-09-2022 12:36
User 4,Source 0,browseTitles,,,04-09-2022 12:36
User 4,Source 0,browseTitles,,,04-09-2022 12:36
User 4,Source 0,movieDetails,,,04-09-2022 12:36
User 4,Source 0,profilesGate,,,04-09-2022 12:35
User 4,Source 0,browseTitles,,,04-09-2022 12:35
User 4,Source 0,browseTitles,,,04-09-2022 12:35
User 4,Source 0,browseTitles,,,04-09-2022 12:35
User 4,Source 1,playback,,,31-08-2022 15:49
User 4,Source 1,movieDetails,,,31-08-2022 15:49
User 4,Source 1,postPlay,,,31-08-2022 15:49
User 4,Source 1,playback,,,31-08-2022 15:49
User 4,Source 1,playback,,,31-08-2022 15:49
User 4,Source 1,postPlay,,,31-08-2022 15:49
User 4,Source 1,playback,,,31-08-2022 15:30
User 4,Source 1,postPlay,,,31-08-2022 15:30
User 4,Source 1,playback,,,31-08-2022 15:30
User 4,Source 1,postPlay,,,31-08-2022 15:30
User 4,Source 1,movieDetails,,,31-08-2022 15:20
User 4,Source 1,playback,,,31-08-2022 15:20
User 4,Source 1,profilesGate,,,31-08-2022 15:20
User 4,Source 1,profilesGate,,,31-08-2022 15:20
User 4,Source 1,movieDetails,,,31-08-2022 15:20
User 4,Source 1,postPlay,,,31-08-2022 08:07
User 4,Source 1,playback,,,31-08-2022 08:07
User 4,Source 1,playback,,,31-08-2022 08:07
User 4,Source 1,postPlay,,,31-08-2022 08:07
User 4,Source 1,postPlay,,,31-08-2022 07:56
User 4,Source 1,playback,,,31-08-2022 07:56
User 4,Source 1,playback,,,31-08-2022 07:56
User 4,Source 1,postPlay,,,31-08-2022 07:56
User 4,Source 1,playback,,,31-08-2022 07:47
User 4,Source 1,movieDetails,,,31-08-2022 07:47
User 4,Source 1,profilesGate,,,31-08-2022 07:47
User 4,Source 1,movieDetails,,,31-08-2022 07:47
User 4,Source 1,profilesGate,,,31-08-2022 07:47
User 4,Source 1,postPlay,,,31-08-2022 04:04
User 4,Source 1,playback,,,31-08-2022 04:04
User 4,Source 1,playback,,,31-08-2022 04:04
User 4,Source 1,postPlay,,,31-08-2022 04:04
User 4,Source 1,movieDetails,,,31-08-2022 03:51
User 4,Source 1,playback,,,31-08-2022 03:51
User 4,Source 1,profilesGate,,,31-08-2022 03:50
User 4,Source 1,movieDetails,,,31-08-2022 03:50
User 4,Source 1,profilesGate,,,31-08-2022 03:50
User 4,Source 1,postPlay,,,30-08-2022 07:58
User 4,Source 1,playback,,,30-08-2022 07:58
User 4,Source 1,playback,,,30-08-2022 07:58
User 4,Source 1,postPlay,,,30-08-2022 07:58
User 4,Source 1,movieDetails,,,30-08-2022 07:47
User 4,Source 1,playback,,,30-08-2022 07:47
User 4,Source 1,profilesGate,,,30-08-2022 07:47
User 4,Source 1,movieDetails,,,30-08-2022 07:47
User 4,Source 1,profilesGate,,,30-08-2022 07:47
User 4,Source 1,postPlay,,,30-08-2022 04:56
User 4,Source 1,playback,,,30-08-2022 04:56
User 4,Source 1,playback,,,30-08-2022 04:56
User 4,Source 1,postPlay,,,30-08-2022 04:56
User 4,Source 1,movieDetails,,,30-08-2022 04:48
User 4,Source 1,playback,,,30-08-2022 04:48
User 4,Source 1,browseTitles,,,30-08-2022 04:48
User 4,Source 1,movieDetails,,,30-08-2022 04:48
User 4,Source 1,profilesGate,,,30-08-2022 04:48
User 4,Source 1,browseTitles,,,30-08-2022 04:48
User 4,Source 1,profilesGate,,,30-08-2022 04:48
User 4,Source 1,playback,,,29-08-2022 08:03
User 4,Source 1,movieDetails,,,29-08-2022 08:03
User 4,Source 1,postPlay,,,29-08-2022 07:50
User 4,Source 1,playback,,,29-08-2022 07:50
User 4,Source 1,playback,,,29-08-2022 07:50
User 4,Source 1,postPlay,,,29-08-2022 07:50
User 4,Source 1,movieDetails,,,29-08-2022 07:43
User 4,Source 1,playback,,,29-08-2022 07:43
User 4,Source 1,browseTitles,,,29-08-2022 07:43
User 4,Source 1,movieDetails,,,29-08-2022 07:43
User 4,Source 1,profilesGate,,,29-08-2022 07:43
User 4,Source 1,browseTitles,,,29-08-2022 07:43
User 4,Source 1,profilesGate,,,29-08-2022 07:42
User 4,Source 0,browseTitles,,,29-08-2022 04:51
User 4,Source 0,browseTitles,,,29-08-2022 04:51
User 4,Source 0,playback,,,29-08-2022 04:24
User 4,Source 0,browseTitles,,,29-08-2022 04:24
User 4,Source 0,profilesGate,,,29-08-2022 04:24
User 4,Source 0,browseTitles,,,29-08-2022 04:24
User 4,Source 1,movieDetails,,,28-08-2022 16:14
User 4,Source 1,profilesGate,,,28-08-2022 16:14
User 4,Source 1,playback,,,28-08-2022 15:44
User 4,Source 1,movieDetails,,,28-08-2022 15:44
User 4,Source 1,postPlay,,,28-08-2022 15:20
User 4,Source 1,playback,,,28-08-2022 15:20
User 4,Source 1,playback,,,28-08-2022 15:20
User 4,Source 1,postPlay,,,28-08-2022 15:20
User 4,Source 1,movieDetails,,,28-08-2022 15:01
User 4,Source 1,playback,,,28-08-2022 15:01
User 4,Source 1,movieDetails,,,28-08-2022 15:01
User 4,Source 1,browseTitles,,,28-08-2022 15:01
User 4,Source 1,profilesGate,,,28-08-2022 15:01
User 4,Source 1,browseTitles,,,28-08-2022 15:01
User 4,Source 1,profilesGate,,,28-08-2022 15:01
User 4,Source 1,movieDetails,,,28-08-2022 09:45
User 4,Source 1,profilesGate,,,28-08-2022 09:45
User 4,Source 1,movieDetails,,,28-08-2022 09:15
User 4,Source 1,playback,,,28-08-2022 09:15
User 4,Source 1,playback,,,28-08-2022 09:04
User 4,Source 1,postPlay,,,28-08-2022 09:04
User 4,Source 1,playback,,,28-08-2022 09:04
User 4,Source 1,postPlay,,,28-08-2022 09:04
User 4,Source 1,postPlay,,,28-08-2022 08:59
User 4,Source 1,playback,,,28-08-2022 08:59
User 4,Source 1,postPlay,,,28-08-2022 08:59
User 4,Source 1,playback,,,28-08-2022 08:59
User 4,Source 1,postPlay,,,28-08-2022 08:49
User 4,Source 1,playback,,,28-08-2022 08:49
User 4,Source 1,playback,,,28-08-2022 08:49
User 4,Source 1,postPlay,,,28-08-2022 08:49
User 4,Source 1,postPlay,,,28-08-2022 08:36
User 4,Source 1,playback,,,28-08-2022 08:36
User 4,Source 1,playback,,,28-08-2022 08:36
User 4,Source 1,postPlay,,,28-08-2022 08:36
User 4,Source 1,playback,,,28-08-2022 08:18
User 4,Source 1,postPlay,,,28-08-2022 08:18
User 4,Source 1,postPlay,,,28-08-2022 08:18
User 4,Source 1,playback,,,28-08-2022 08:18
User 4,Source 1,postPlay,,,28-08-2022 08:00
User 4,Source 1,playback,,,28-08-2022 08:00
User 4,Source 1,postPlay,,,28-08-2022 08:00
User 4,Source 1,playback,,,28-08-2022 08:00
User 4,Source 1,movieDetails,,,28-08-2022 07:52
User 4,Source 1,playback,,,28-08-2022 07:52
User 4,Source 1,profilesGate,,,28-08-2022 07:51
User 4,Source 1,movieDetails,,,28-08-2022 07:51
User 4,Source 1,profilesGate,,,28-08-2022 07:51
User 4,Source 1,postPlay,,,27-08-2022 15:05
User 4,Source 1,playback,,,27-08-2022 15:05
User 4,Source 1,playback,,,27-08-2022 15:05
User 4,Source 1,postPlay,,,27-08-2022 15:05
User 4,Source 1,movieDetails,,,27-08-2022 14:51
User 4,Source 1,playback,,,27-08-2022 14:51
User 4,Source 1,browseTitles,,,27-08-2022 14:51
User 4,Source 1,movieDetails,,,27-08-2022 14:51
User 4,Source 1,browseTitles,,,27-08-2022 14:51
User 4,Source 1,profilesGate,,,27-08-2022 14:51
User 4,Source 1,profilesGate,,,27-08-2022 14:51
User 4,Source 1,profilesGate,,,27-08-2022 08:10
User 4,Source 1,browseTitles,,,27-08-2022 08:10
User 4,Source 1,profilesGate,,,27-08-2022 08:10
User 4,Source 1,playback,,,26-08-2022 15:30
User 4,Source 1,movieDetails,,,26-08-2022 15:30
User 4,Source 1,postPlay,,,26-08-2022 15:23
User 4,Source 1,playback,,,26-08-2022 15:23
User 4,Source 1,playback,,,26-08-2022 15:23
User 4,Source 1,postPlay,,,26-08-2022 15:23
User 4,Source 1,postPlay,,,26-08-2022 14:58
User 4,Source 1,playback,,,26-08-2022 14:58
User 4,Source 1,postPlay,,,26-08-2022 14:58
User 4,Source 1,playback,,,26-08-2022 14:58
User 4,Source 1,movieDetails,,,26-08-2022 14:54
User 4,Source 1,playback,,,26-08-2022 14:54
User 4,Source 1,movieDetails,,,26-08-2022 14:54
User 4,Source 1,browseTitles,,,26-08-2022 14:54
User 4,Source 1,browseTitles,,,26-08-2022 14:54
User 4,Source 1,profilesGate,,,26-08-2022 14:54
User 4,Source 1,profilesGate,,,26-08-2022 14:54
User 4,Source 1,postPlay,,,26-08-2022 04:30
User 4,Source 1,playback,,,26-08-2022 04:30
User 4,Source 1,playback,,,26-08-2022 04:30
User 4,Source 1,postPlay,,,26-08-2022 04:30
User 4,Source 1,movieDetails,,,26-08-2022 04:24
User 4,Source 1,playback,,,26-08-2022 04:24
User 4,Source 1,profilesGate,,,26-08-2022 04:24
User 4,Source 1,profilesGate,,,26-08-2022 04:24
User 4,Source 1,movieDetails,,,26-08-2022 04:24
User 4,Source 1,playback,,,25-08-2022 15:33
User 4,Source 1,movieDetails,,,25-08-2022 15:33
User 4,Source 1,postPlay,,,25-08-2022 15:10
User 4,Source 1,playback,,,25-08-2022 15:10
User 4,Source 1,postPlay,,,25-08-2022 15:10
User 4,Source 1,playback,,,25-08-2022 15:10
User 4,Source 1,movieDetails,,,25-08-2022 15:02
User 4,Source 1,playback,,,25-08-2022 15:02
User 4,Source 1,profilesGate,,,25-08-2022 15:02
User 4,Source 1,profilesGate,,,25-08-2022 15:02
User 4,Source 1,movieDetails,,,25-08-2022 15:02
User 4,Source 1,playback,,,24-08-2022 15:33
User 4,Source 1,movieDetails,,,24-08-2022 15:33
User 4,Source 1,playback,,,24-08-2022 15:14
User 4,Source 1,postPlay,,,24-08-2022 15:14
User 4,Source 1,playback,,,24-08-2022 15:14
User 4,Source 1,postPlay,,,24-08-2022 15:14
User 4,Source 1,movieDetails,,,24-08-2022 15:10
User 4,Source 1,playback,,,24-08-2022 15:10
User 4,Source 1,browseTitles,,,24-08-2022 15:10
User 4,Source 1,movieDetails,,,24-08-2022 15:10
User 4,Source 1,browseTitles,,,24-08-2022 15:10
User 4,Source 1,profilesGate,,,24-08-2022 15:10
User 4,Source 1,profilesGate,,,24-08-2022 15:10
User 4,Source 1,playback,,,24-08-2022 08:06
User 4,Source 1,movieDetails,,,24-08-2022 08:06
User 4,Source 1,movieDetails,,,24-08-2022 07:54
User 4,Source 1,playback,,,24-08-2022 07:54
User 4,Source 1,movieDetails,,,24-08-2022 07:54
User 4,Source 1,browseTitles,,,24-08-2022 07:54
User 4,Source 1,profilesGate,,,24-08-2022 07:54
User 4,Source 1,browseTitles,,,24-08-2022 07:54
User 4,Source 1,profilesGate,,,24-08-2022 07:54
User 4,Source 1,profilesGate,,,23-08-2022 16:12
User 4,Source 1,movieDetails,,,23-08-2022 16:12
User 4,Source 1,playback,,,23-08-2022 15:42
User 4,Source 1,movieDetails,,,23-08-2022 15:42
User 4,Source 1,playback,,,23-08-2022 15:20
User 4,Source 1,postPlay,,,23-08-2022 15:20
User 4,Source 1,postPlay,,,23-08-2022 15:20
User 4,Source 1,playback,,,23-08-2022 15:20
User 4,Source 1,playback,,,23-08-2022 15:01
User 4,Source 1,postPlay,,,23-08-2022 15:01
User 4,Source 1,postPlay,,,23-08-2022 15:00
User 4,Source 1,playback,,,23-08-2022 15:00
User 4,Source 1,playback,,,23-08-2022 14:58
User 4,Source 1,movieDetails,,,23-08-2022 14:58
User 4,Source 1,playback,,,23-08-2022 14:57
User 4,Source 1,movieDetails,,,23-08-2022 14:57
User 4,Source 1,playback,,,23-08-2022 14:56
User 4,Source 1,movieDetails,,,23-08-2022 14:56
User 4,Source 1,browseTitles,,,23-08-2022 14:56
User 4,Source 1,movieDetails,,,23-08-2022 14:56
User 4,Source 1,profilesGate,,,23-08-2022 14:56
User 4,Source 1,browseTitles,,,23-08-2022 14:56
User 4,Source 0,browseTitles,,,21-08-2022 04:45
User 4,Source 0,browseTitles,,,21-08-2022 04:45
User 4,Source 0,playback,,,21-08-2022 04:11
User 4,Source 0,browseTitles,,,21-08-2022 04:11
User 4,Source 0,profilesGate,,,21-08-2022 04:11
User 4,Source 0,browseTitles,,,21-08-2022 04:11
User 4,Source 0,playback,,,20-08-2022 04:00
User 4,Source 0,browseTitles,,,20-08-2022 04:00
User 4,Source 0,browseTitles,,,20-08-2022 04:00
User 4,Source 0,profilesGate,,,20-08-2022 04:00
User 4,Source 0,profilesGate,,,16-08-2022 03:48
User 4,Source 0,browseTitles,,,16-08-2022 03:48
User 4,Source 0,playback,,,12-08-2022 08:52
User 4,Source 0,browseTitles,,,12-08-2022 08:52
User 4,Source 0,playback,,,12-08-2022 08:32
User 4,Source 0,browseTitles,,,12-08-2022 08:32
User 4,Source 0,profilesGate,,,12-08-2022 08:31
User 4,Source 0,browseTitles,,,12-08-2022 08:31
User 4,Source 1,logout,,,09-08-2022 14:51
User 4,Source 1,customerService,,,09-08-2022 14:51
User 4,Source 1,notificationSelector,,,09-08-2022 14:51
User 4,Source 1,customerService,,,09-08-2022 14:51
User 4,Source 1,profilesGate,,,09-08-2022 14:50
User 4,Source 1,notificationSelector,,,09-08-2022 14:50
User 4,Source 1,notificationSelector,,,09-08-2022 14:50
User 4,Source 1,profilesGate,,,09-08-2022 14:50
User 4,Source 1,browseTitles,,,09-08-2022 14:50
User 4,Source 1,notificationSelector,,,09-08-2022 14:50
User 4,Source 1,browseTitles,,,09-08-2022 14:50
User 4,Source 1,profilesGate,,,09-08-2022 14:50
User 4,Source 1,profilesGate,,,09-08-2022 14:50
User 4,Source 0,profilesGate,,,09-08-2022 09:29
User 4,Source 0,browseTitles,,,09-08-2022 09:29
User 4,Source 0,profilesGate,,,09-08-2022 07:50
User 4,Source 0,browseTitles,,,09-08-2022 07:50
User 4,Source 0,browseTitles,,,09-08-2022 07:50
User 4,Source 0,browseTitles,,,09-08-2022 07:50
User 4,Source 0,accountMenu,,,09-08-2022 05:50
User 4,Source 0,browseTitles,,,09-08-2022 05:50
User 4,Source 0,browseTitles,,,09-08-2022 05:48
User 4,Source 0,playback,,,09-08-2022 05:32
User 4,Source 0,browseTitles,,,09-08-2022 05:32
User 4,Source 0,browseTitles,,,09-08-2022 04:08
User 4,Source 0,playback,,,09-08-2022 04:08
User 4,Source 0,postPlay,,,09-08-2022 04:08
User 4,Source 0,postPlay,,,09-08-2022 04:08
User 4,Source 0,playback,,,09-08-2022 04:07
User 4,Source 0,playback,,,09-08-2022 04:07
User 4,Source 0,playback,,,09-08-2022 04:06
User 4,Source 0,browseTitles,,,09-08-2022 04:06
User 4,Source 0,browseTitles,,,09-08-2022 04:06
User 4,Source 0,playback,,,09-08-2022 04:06
User 4,Source 0,playback,,,09-08-2022 03:24
User 4,Source 0,browseTitles,,,09-08-2022 03:24
User 4,Source 0,browseTitles,,,09-08-2022 03:19
User 4,Source 0,browseTitles,,,09-08-2022 02:45
User 4,Source 0,browseTitles,,,09-08-2022 02:13
User 4,Source 0,browseTitles,,,09-08-2022 01:39
User 4,Source 0,browseTitles,,,09-08-2022 00:57
User 4,Source 0,browseTitles,,,09-08-2022 00:19
User 4,Source 0,browseTitles,,,08-08-2022 23:15
User 4,Source 0,browseTitles,,,08-08-2022 21:44
User 4,Source 0,browseTitles,,,08-08-2022 21:08
User 4,Source 0,browseTitles,,,08-08-2022 19:52
User 4,Source 0,playback,,,08-08-2022 19:45
User 4,Source 0,playback,,,08-08-2022 19:20
User 4,Source 0,browseTitles,,,08-08-2022 19:20
User 4,Source 0,cachedVideos,,,08-08-2022 19:20
User 4,Source 0,browseTitles,,,08-08-2022 19:20
User 4,Source 0,browseTitles,,,08-08-2022 19:20
User 4,Source 0,cachedVideos,,,08-08-2022 19:20
User 4,Source 0,cachedVideos,,,08-08-2022 19:20
User 4,Source 0,cachedVideos,,,08-08-2022 19:20
User 4,Source 0,profilesGate,,,08-08-2022 19:19
User 4,Source 0,browseTitles,,,08-08-2022 19:19
User 4,Source 0,playback,,,08-08-2022 12:51
User 4,Source 0,browseTitles,,,08-08-2022 12:51
User 4,Source 0,playback,,,08-08-2022 12:17
User 4,Source 0,browseTitles,,,08-08-2022 12:17
User 4,Source 0,browseTitles,,,08-08-2022 12:10
User 4,Source 0,playback,,,08-08-2022 12:10
User 4,Source 0,browseTitles,,,08-08-2022 11:52
User 4,Source 0,playback,,,08-08-2022 11:52
User 4,Source 0,playback,,,08-08-2022 11:52
User 4,Source 0,browseTitles,,,08-08-2022 11:52
User 4,Source 0,playback,,,08-08-2022 11:51
User 4,Source 0,browseTitles,,,08-08-2022 11:51
User 4,Source 0,browseTitles,,,08-08-2022 11:51
User 4,Source 0,playback,,,08-08-2022 11:50
User 4,Source 0,browseTitles,,,08-08-2022 11:34
User 4,Source 0,playback,,,08-08-2022 11:34
User 4,Source 0,browseTitles,,,08-08-2022 11:21
User 4,Source 0,playback,,,08-08-2022 11:21
User 4,Source 0,browseTitles,,,08-08-2022 11:07
User 4,Source 0,playback,,,08-08-2022 11:07
User 4,Source 0,playback,,,08-08-2022 10:10
User 4,Source 0,browseTitles,,,08-08-2022 10:10
User 4,Source 0,browseTitles,,,08-08-2022 10:10
